X,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
x9406,"4,412","9,016","65,4","2,358",483,"2,924","73,9","6,062","2,974","6,089","6,125","5,582","7,225","5,365","5,297","8,977","4,776","3,777","2,376","6,365","6,012","1,8",324,"2,393","4,819",0,5,2,6,5,3,6,5,3,5,6,1,0,0,1,2,1,4,4,0,6,4,5,6,1
x9407,"2,331","4,267","3,444","3,156",717,"4,8","9,458","7,668","2,745","6,159","99,3","9,859","2,573","8,943","4,772","4,875","6,986","3,303","9,456","7,687",399,"4,578","3,753","1,616","3,831",7,8,3,6,3,1,8,8,2,7,6,2,5,5,4,8,1,3,5,4,4,1,6,3,2
x9408,"8,354","1,084","1,279","2,955","4,072","8,301","87,7","4,782","7,128","4,028","5,681","7,865","7,619","8,939","0,28",192,"9,054","5,523",858,"2,553","5,606","8,598","7,268","4,214","7,872",7,3,0,6,3,6,2,2,7,0,6,3,6,1,8,1,1,6,3,0,1,7,3,3,1
x9409,"3,401","9,996","9,055","6,245","5,723","6,333","9,954","13,7","9,949","9,625","4,414","7,326","3,648","1,631","5,291","7,882","4,361","7,242",571,"8,856","6,513",784,"8,823",606,"4,707",2,1,4,5,2,3,5,7,2,5,7,1,5,8,2,3,1,2,4,7,0,3,0,1,3
x9410,"1,371","9,688","6,327","4,236","5,082","6,394",6,"2,906","7,078","43,9","0,42","1,486","3,557","7,322","33,8","4,191",53,"8,776","5,008","8,424","4,446","3,072","7,682",436,805,0,3,4,6,8,8,1,7,8,0,3,6,1,5,0,5,4,3,0,7,2,2,6,7,7
x9411,"3,571","9,265","4,431","9,598","3,215","4,601","9,785","1,322","7,259","9,246","3,259","5,921","4,547",555,"1,729","5,739","8,534","5,985","1,741","6,607","3,112","1,671","2,811","48,3","4,996",4,8,8,0,7,7,7,6,1,5,8,2,3,8,4,1,1,5,5,5,3,8,4,8,6
x9412,"3,245","60,6","4,827","1,422","8,837","4,758","7,331",589,"2,891","5,382","5,019","6,007",704,"3,577","5,716","7,624","3,522",203,"9,063","7,666",192,"6,339","2,116","2,398","1,448",4,8,0,5,1,0,7,4,7,6,0,8,5,3,4,8,7,5,2,4,2,1,5,3,4
x9413,"1,599","6,763","6,571","7,004","8,993","43,8","30,1","2,613","7,595","7,087","4,964","7,301","7,507","2,515",408,"9,029","8,262","7,901","69,3",392,"6,452","1,097","49,3","5,429","4,499",8,1,6,2,3,5,8,0,0,5,7,2,4,4,5,4,8,2,7,2,6,7,6,0,0
x9414,"2,826","3,144","3,924","5,923","5,746","3,637","5,732","5,977","4,033","32,8",194,"6,469","4,606","7,995","6,258","8,522",97,"6,651","5,494","3,519","8,096",309,"2,083","6,194","4,471",2,3,1,7,7,4,0,3,7,2,4,8,8,3,7,1,7,4,7,2,4,3,5,7,6
x9415,"2,115","6,815","8,319","3,986","1,823","77,8","8,687","9,353","57,9","3,498","0,53",216,987,"8,458","5,406","2,465",937,477,409,"9,408","7,809","5,759",277,"37,5",353,3,3,5,4,1,3,2,0,3,8,3,5,6,6,4,6,0,4,5,6,0,5,4,3,6
x9416,"4,353","95,8","1,282","3,976","7,442","8,036","6,963","23,2","4,795","6,031","1,849","5,983","4,524","3,668","7,922","2,218","5,555","8,464","9,046","4,542","8,922","3,845","6,566","9,095","8,979",8,4,1,7,5,6,2,8,6,6,8,1,8,1,6,7,4,4,3,1,2,1,8,4,3
x9417,"3,782","1,1","5,052","5,787","9,488","9,254","9,882","90,3","2,994","8,329","59,5","8,722","6,952","2,399","3,455","5,363","9,539",317,"6,817","5,549","1,487","3,716","7,277","4,495","9,083",2,7,4,2,8,2,2,7,5,2,0,5,8,6,6,5,0,4,5,4,1,0,2,7,2
x9418,"1,751","1,358","6,063","5,726","47,5","3,248","3,642","7,734","3,854","8,435","2,762","6,812",78,"6,754","9,721","5,617","21,7","7,862","4,036","8,705","5,653","7,246","7,746","5,927","5,357",1,1,4,7,7,8,4,1,7,5,0,3,5,1,5,2,0,8,4,2,8,1,1,4,5
x9419,"5,764","4,955","6,095","7,266","2,014","9,296","8,816","4,389","7,871","7,344","3,719","9,008","8,315","7,807","3,915",503,431,"9,735","9,338","0,03","4,309","0,1",775,"9,696",383,3,5,4,0,4,3,5,4,4,4,4,4,4,4,4,4,5,4,4,8,7,2,1,4,6
x9420,"8,019","2,822","8,527","6,192","1,145","7,549","5,261","6,383","13,5","8,253","3,745","3,708",746,"5,546","7,479","5,583",674,"1,564","6,374","90,3","6,447","6,552","7,616","1,688","5,185",0,8,3,3,6,5,6,1,0,0,7,4,2,1,5,7,0,4,6,2,1,6,6,8,8
x9421,"74,6","1,466","0,79","7,233","1,182","1,448","2,763","1,388","3,519","3,081",519,"3,666","7,437","7,915","9,337","39,3","9,017","2,829","1,097","5,221","7,423","3,455","92,5","2,677","7,207",1,8,6,8,1,6,3,2,7,6,7,7,6,5,5,8,4,3,7,0,4,7,4,4,3
x9422,"7,063","3,528","3,216","5,114","1,805","6,059","7,361","5,078","5,826","41,6","4,779","30,1","1,985","7,359","6,733","8,866","9,134","4,487",428,783,"4,111","18,5","8,899","7,006","2,131",3,7,5,1,6,1,3,6,8,5,1,5,1,8,6,4,7,0,5,6,0,7,5,0,5
x9423,"8,222","2,208",582,"8,267","9,247","4,637","3,449",728,117,"1,491","9,885","8,762","5,292","6,658","7,968","1,4","6,168","6,824","4,157","2,905","8,538","6,731","3,338","3,752","0,46",5,0,5,8,0,4,6,6,3,6,0,4,6,1,2,6,7,7,7,3,5,2,0,8,4
x9424,"8,535","8,813","2,117","2,782","3,832","8,392","7,351",323,"7,102","5,392","3,275","2,295","3,484","65,6","8,333","5,576",596,"4,442","3,399","54,6",777,"9,649","6,002","4,441","6,019",0,7,7,2,7,6,7,4,5,0,2,3,1,4,0,5,5,5,6,8,5,3,5,8,2
x9425,"9,522","7,574","3,116","43,2","9,078","0,12","6,926","8,691","5,554","6,761","12,5","7,691","4,342","8,878","3,626","7,345","5,685","3,535","6,752","4,363","6,906",445,"4,245","7,446","31,3",6,6,3,5,1,0,1,7,3,7,6,1,7,3,1,7,2,7,0,7,6,3,8,0,3
x9426,"9,848","6,541","1,513","3,893","8,623","6,087","41,5","1,171","6,786",394,"4,402","17,4","5,862","6,442","7,103","1,337","4,085","86,6","5,302","89,1","2,028","93,3","9,009","54,1","9,222",7,4,8,1,5,5,2,6,8,3,4,1,7,0,5,8,1,5,2,1,5,6,8,4,5
x9427,"7,801","3,465","5,644","8,923","1,788","8,421","4,308","2,202","5,222","3,905","2,182","3,122","4,247","21,9","5,458","3,842","9,048","3,488","2,755","2,628","96,1","3,687","5,779","8,381","6,826",8,6,6,7,8,8,7,7,7,7,4,3,7,4,0,6,8,6,8,7,0,0,4,3,8
x9428,"1,412","4,452","3,137","5,508","8,512","9,182","2,129","2,496","2,803","6,413","7,884","4,949","9,274","7,476","2,519","1,237","9,097","5,328","8,023","4,052","1,907","9,767",622,"2,538","13,5",2,3,6,8,4,5,7,5,3,3,3,5,6,8,8,6,2,4,7,7,1,6,8,3,2
x9429,"9,198","8,534","8,668","7,863","2,159","2,487","1,464","9,453","9,772","1,109","2,821","4,4","3,342","5,369","78,2","3,104","7,738","5,255","7,082","3,107","3,651","7,145","6,679","7,756","6,248",5,8,5,1,5,7,8,8,6,2,6,8,4,2,6,1,4,6,8,1,7,0,3,2,8
x9430,"5,418","7,032","2,328","5,236","7,202","9,255",299,"9,601","6,915","8,518","7,746","2,307","3,005","3,082","9,213","9,652","7,823","8,068","2,216",341,"9,204","4,204","6,973","1,895","8,813",6,2,0,7,1,6,1,3,3,5,4,1,7,7,6,2,2,4,6,8,7,1,6,7,5
x9431,"8,177","4,484","9,019",654,"7,395","1,779","3,115","44,3","2,724","4,509",691,"5,634","82,5","7,205","7,223","3,697","5,565","7,301","3,231","9,778",977,"8,171","8,124","3,066","4,441",3,8,1,5,5,3,2,8,8,3,8,5,0,3,7,6,6,8,1,4,5,8,7,0,0
x9432,"4,891","4,524","9,097",697,"9,161","4,661","1,665","4,611","2,315","3,565","5,017","48,8",423,"90,3","8,168",214,"5,109","9,674","7,644","2,642","4,618","8,332","1,134","2,467","5,482",5,4,6,5,4,2,1,1,6,0,1,2,3,3,5,8,5,4,2,3,0,4,7,8,4
x9433,"2,553","3,417","1,065","4,485","2,221","7,781","3,517","4,287","1,321","8,178",886,152,"78,9","8,108",468,"8,033","6,439","7,774",861,502,"7,394",75,"7,407","8,342",651,0,6,4,0,8,1,2,8,7,1,8,7,2,5,0,2,3,6,7,4,6,4,4,2,5
x9434,"6,363","2,045","1,684","9,238","9,087","6,414","2,271","8,813",158,"4,403","6,452","9,933","4,596","6,245","3,421","7,872","1,826","8,831","9,912","3,867","9,696","5,502","7,834","8,305","1,502",5,5,7,0,4,5,6,0,8,5,8,1,6,7,7,1,7,5,4,5,5,5,0,7,5
x9435,"2,176","8,082","4,289","2,637","6,052","4,371","6,716",548,"3,073","9,619","1,633","1,116",853,"3,801","8,658","2,056","2,321","1,532","38,4","6,355","9,263","2,494","4,135","1,339","5,886",6,2,4,0,7,8,0,0,1,5,1,0,7,3,6,8,1,3,4,3,8,8,5,3,7
x9436,"6,889","43,3",438,"60,7","6,647","6,021","3,505","9,182","6,384","4,892","1,238","2,246",716,"3,536","8,056","4,668","2,098","6,751","7,214","9,134","1,151","2,524","3,572","43,9","8,024",8,3,8,6,2,0,0,3,0,6,4,7,3,3,5,0,4,8,8,3,2,1,3,3,8
x9437,"6,409","7,522","8,946","4,438","4,627",13,"1,334","6,459","8,352","8,653","86,2","3,483","8,224","1,738","7,418","3,389",529,"5,246","9,979","7,181","1,834","6,015","4,467","15,8","6,549",6,2,5,1,3,5,7,5,7,0,5,3,8,6,7,3,5,2,4,3,2,5,8,8,0
x9438,"2,644","5,134","4,665",135,"9,466","3,025","8,348","1,682","4,139","5,306","5,626","3,223","0,6","6,634","2,086","6,524","6,662",861,464,"6,768","9,351","8,488","1,138",169,21,3,3,1,0,0,0,8,5,8,2,7,8,3,0,4,6,4,7,6,4,8,4,5,0,3
x9439,609,"7,603","2,483","2,831","4,639","8,811","2,897","5,215","5,335","1,138","9,445",829,"4,617","7,421","4,804","3,537",873,"83,8","8,824","6,192","1,169","2,672","82,1","8,713","2,747",8,1,2,8,7,2,8,3,8,8,7,0,4,6,5,5,1,8,2,4,5,0,8,0,3
x9440,"6,941","1,591","5,406","5,561","5,032",722,"7,688","4,449",77,"3,156","7,631","2,687","1,696","5,606","9,377","9,695","2,165","6,012","4,384","6,553","5,844","54,6","3,055","7,132","58,2",5,3,6,8,6,1,8,2,5,6,4,0,7,1,8,1,6,5,3,8,6,6,3,0,0
x9441,"9,256","6,593","3,444","5,524","43,1","2,919","1,647","9,407","56,5","8,563","2,894","8,1",754,978,"3,906","9,914","1,374","6,618","2,034","5,686","8,491","2,054","7,793","5,098","4,369",2,3,1,4,7,2,6,1,8,8,5,2,0,5,4,1,8,0,6,3,2,3,0,3,5
x9442,"4,335","8,359","5,496","3,148","6,826","2,933","9,103","3,303",944,571,"6,242","2,777","5,223","77,4","92,9","1,984","5,379","9,769",674,"8,011","1,906","9,834","5,723","3,975","1,938",7,3,3,0,4,6,1,6,8,3,3,8,5,5,2,7,2,8,7,4,3,3,7,1,3
x9443,215,"6,741","5,696","7,743","6,844",122,"41,7","7,791","1,269","6,939","5,042","3,951","28,9","6,645","7,297","2,133","72,4","9,239","8,144","1,407","9,573","2,874","4,063","2,271","51,1",6,4,4,4,8,8,4,0,3,4,2,3,4,4,2,2,0,3,7,8,7,7,3,8,7
x9444,"8,558","9,651","6,606","5,773","1,324",138,809,"3,278","4,718","1,785","1,391","5,136","6,114","6,735","4,728","3,791","3,511","7,052","5,275","7,502",7,"2,957",879,"9,361","2,257",6,1,0,0,7,5,7,7,1,5,3,1,6,8,6,7,4,4,5,3,3,7,3,5,4
x9445,"6,465","8,361","7,782","7,892",835,"8,585","6,875","5,697","1,235","3,515","9,417","97,8","4,037","8,249","8,999",165,688,"7,318",845,"1,099","1,061","5,056","7,152","9,312","9,1",3,4,5,0,4,3,2,1,7,5,4,2,3,3,4,0,1,6,0,7,7,1,7,8,5
x9446,"8,064","7,958","7,628","8,785","7,383","2,151","84,8","2,416","40,5","8,879","8,919","4,007","5,625",165,"5,951","3,859","8,649","79,1","4,222","6,775","86,2","9,755",346,"7,168","1,978",2,5,8,5,3,5,1,1,8,2,4,5,5,4,2,8,7,0,5,1,4,7,2,8,4
x9447,"3,125","6,141",937,"92,1","29,4","6,645",67,"7,918","6,379","9,715","5,027","3,243","9,511","4,993","8,804",52,"4,978","8,224","0,74","3,461","5,154","5,333","1,879","6,206","2,674",8,6,0,8,3,3,3,0,7,6,4,6,6,1,2,4,4,5,6,7,2,0,1,2,4
x9448,"5,336","6,101","2,101","1,812","3,431","3,396","58,7","7,277","6,705","6,174","2,705","4,859","3,337","5,619",388,"4,674","8,833","7,292","1,7",385,"6,088","4,716","1,808","6,492","9,472",3,3,0,1,5,7,8,3,7,2,0,6,1,2,3,0,2,8,0,0,6,4,8,8,1
x9449,"7,407","9,623","3,733","8,715","9,935",437,"4,063","3,177",659,"3,009","3,345","2,089","1,455","1,438",788,"1,042","2,355",312,"9,399","5,224","4,881","3,998","2,395","1,952","9,933",5,1,8,2,7,0,3,7,6,0,0,7,5,5,7,8,3,5,5,2,7,3,0,7,1
x9450,"24,6","46,7","9,491","2,416","1,774",892,"50,8","3,821","6,517","5,156","7,866","8,169","9,599","56,8","3,694","2,736","1,646","1,145","5,756",744,"4,206",435,"7,541",888,"8,623",6,6,8,3,5,6,8,7,6,4,6,0,5,4,6,8,5,0,6,1,0,7,3,8,6
x9451,"9,514","2,952","1,381","7,446","7,417","1,848","3,772",121,"3,386","7,428","7,991","6,043","1,623","4,965","2,249","90,5","7,706",289,"6,991","5,415","7,235",149,"4,059","6,912","93,6",6,3,2,0,8,1,2,4,0,5,4,2,1,4,7,1,1,5,5,8,0,6,8,8,4
x9452,"4,887","3,363",284,"2,854","2,606","5,394","3,004","7,236","6,039","9,2","4,292","5,699","96,1","7,423","1,299","22,6","8,724","9,856","1,217","2,136",671,"2,237","53,3","3,925","8,588",3,1,1,6,1,3,2,1,6,8,4,3,1,0,3,5,0,0,6,7,1,4,2,5,2
x9453,"7,058","6,477","2,368","14,9","6,382","8,434","2,168","5,087","3,201","9,053","18,9","7,849","7,991","6,781","5,176","6,391","7,139","2,998","37,3","7,555","1,637","84,5",103,"15,1","7,905",5,5,6,2,0,8,0,2,2,5,4,4,3,1,7,2,4,5,5,8,8,1,7,4,3
x9454,"0,97","6,413","7,411","1,648","9,752","7,869","16,8","4,009","3,301","0,45","3,878","6,229","7,736","7,532","3,093","3,928","4,916","5,827","4,004","2,797","1,518","47,1",558,"98,4","9,712",7,6,5,4,1,5,0,1,8,1,6,5,4,8,1,4,1,8,0,6,6,4,3,5,6
x9455,"6,413","3,923","7,065","3,1","9,498","3,961","8,212","7,333","1,796","7,321","2,834","9,186","1,972","9,346","4,605",114,"9,083","6,787","6,932","6,993","4,891","4,807","4,121","2,162","6,826",0,4,3,6,3,4,2,5,1,1,4,2,3,3,0,6,2,2,0,0,5,7,5,0,4
x9456,"7,975",763,"8,328","1,327","3,247","5,808","5,231","37,8","1,847","5,428","7,315",523,"5,093","8,711","5,831","1,862","4,701","8,899","6,482","5,114","8,701","2,797","8,031","8,285","3,759",3,3,0,3,4,1,0,7,3,8,8,3,7,2,6,0,8,3,7,5,8,5,3,0,1
x9457,"4,546","2,932","78,1",119,"7,862","3,113","5,466","4,273","7,867","3,262","3,628","5,545","1,297","56,8",95,"2,128","7,371",835,"4,471","2,705","5,925","6,605","4,603","28,9","9,257",0,6,1,3,7,8,8,5,0,1,7,7,0,6,5,5,5,8,7,4,2,4,0,7,3
x9458,892,"45,7",84,1,"7,979","6,534","9,216","7,482","7,152","4,627","14,1","7,242","5,824",603,"8,083","5,451","3,639","92,5",796,79,428,"5,012","1,359","3,801","2,368",0,8,8,4,7,2,7,0,3,3,5,6,4,0,3,8,7,1,0,5,3,4,3,4,1
x9459,"8,479","7,241","1,584","2,974","1,419","3,618","1,459",504,"9,079","0,53","9,066","2,427","1,971","9,656","1,041","2,491","3,684","1,711","6,079","0,95",89,512,"4,156","8,737","5,781",4,0,1,3,0,3,2,5,6,2,3,4,1,3,1,1,0,7,8,8,3,2,3,2,4
x9460,882,"7,455","7,512",493,"9,794","3,113","9,185","2,301","7,156","4,009","1,104","2,913","5,099","5,113","2,011","4,657","7,066","8,401","6,403","6,928","7,227","8,871","8,397","5,146","4,106",4,4,6,0,3,2,7,8,4,7,1,2,0,2,3,7,8,6,5,4,4,8,2,1,1
x9461,"92,5","1,536","8,784","9,028","1,654","6,153","5,537","7,363","1,513","5,904","39,2","7,728","8,539","5,627","47,1","2,902","7,661","8,252","69,8","9,178","4,053","5,966","7,381","2,968","7,372",6,5,7,4,7,7,0,7,7,5,1,0,3,6,7,3,4,0,6,3,0,0,5,1,4
x9462,"2,003","6,159","2,284","30,5","1,616","9,693","2,139","18,3","5,987","4,295","2,267","6,546","7,987",706,"6,881","58,8",321,"8,316","7,729","5,071","8,913","24,1","5,398","7,127","1,082",3,4,4,5,0,2,0,4,8,8,2,2,7,4,0,4,4,1,0,5,6,5,7,2,1
x9463,"0,09","1,101",693,"5,243","5,419","3,304","2,652","93,2","17,6","2,022","3,498","78,7","6,928","4,363","7,079","7,074","6,317","5,325","1,402","9,1","6,295","2,523","3,724","4,445","1,528",2,8,5,4,5,1,8,6,6,0,8,0,0,5,6,5,3,4,5,4,2,5,2,4,7
x9464,"2,226","8,049","17,8","6,861","79,9","6,678",229,"9,797","5,546","3,178","2,581","5,312","6,297","5,316","8,085","1,033","9,981",206,"7,572","6,005","2,475","0,79","8,331","1,562",773,1,4,2,2,2,6,8,4,7,6,8,1,0,7,0,6,3,3,6,4,2,4,0,7,1
x9465,"4,741",55,"63,3","4,727",192,"3,432","1,759","9,307","2,987","3,565","3,074","8,639","8,284","3,104","8,819","42,7","6,943","4,967","0,79","1,871","7,546","1,646","2,742","36,6",157,5,7,7,2,0,8,2,5,3,7,1,4,6,7,0,6,2,6,8,2,5,1,0,0,1
x9466,"5,745","8,913","8,735",869,"8,964","8,139","7,126","8,422","9,219","5,002","71,5","2,623","78,6","8,717","8,034","3,451",121,"2,759","7,312","6,043","4,438","1,862","9,336",455,"4,542",5,6,3,7,1,8,5,5,6,8,1,6,1,2,4,0,2,1,8,6,3,6,7,8,0
x9467,"2,075","1,004","6,415","3,019","1,971",916,"6,934","1,539","7,044","8,465","3,356","3,182","7,673","7,666","9,846","63,6","6,899","77,4","8,254","94,2","7,911","5,349","1,258","4,132","6,452",8,0,6,2,1,3,1,8,1,0,0,1,2,8,1,4,6,6,4,1,7,5,0,0,8
x9468,"9,478","5,174","5,581","8,771","4,664","1,095","6,926","8,606","1,848","1,514","2,103","7,078","8,838","31,5","7,039","1,308","9,329","6,305","34,6","6,279","3,332","1,629","1,332","6,167","4,312",5,2,2,4,2,1,6,6,2,4,7,6,1,7,3,5,0,8,2,8,3,0,3,1,3
x9469,"7,703","7,549","9,839","21,2",173,"58,1","4,818","6,832","4,571","9,827","9,366","8,854","6,262","9,842","7,255",724,"8,374",111,"6,418","7,546","2,593","3,361","9,576","6,739","74,5",7,5,2,5,7,7,7,5,5,7,3,6,4,1,4,3,5,1,0,4,1,1,2,5,8
x9470,"3,193","8,852","1,197","80,8",785,"5,095",137,"6,029",234,"7,471","2,567","3,491","4,786","7,508","7,542","5,905",133,"6,561","2,969","2,089","3,564","8,282","5,898","7,254","3,216",3,5,7,6,8,8,5,1,6,3,2,6,1,1,0,7,5,1,4,4,2,3,8,6,3
x9471,"8,254","3,161","1,131","8,253","7,019","0,35","1,822","9,521","9,417",837,"5,507","9,606","4,531","3,315","6,546","9,639","3,089","9,701","5,744","6,461","9,514","3,994","7,906","5,189","5,576",8,3,7,3,5,5,2,7,7,7,0,5,6,4,3,4,6,3,5,4,1,4,3,1,6
x9472,"8,878","7,053","3,571","4,805","53,4","9,351","1,956",156,"8,874","32,1","6,393",239,"2,093","4,698","8,102",444,"3,055","2,014","3,246","7,053",877,"98,2","7,108","7,012","6,097",7,4,3,6,7,5,3,0,2,2,8,1,7,7,3,2,2,1,3,6,1,7,0,8,0
x9473,"3,331","7,544","2,462","7,577","4,733","1,215",762,"7,144","8,838","6,672","3,597","4,982","8,7","8,802",252,"6,725","71,1","1,801","3,653",50,"5,507","1,955","4,9","6,649","7,085",3,8,4,3,1,0,7,7,4,4,8,8,8,8,8,8,1,8,6,8,7,0,1,5,2
x9474,"3,483","5,487","9,194","1,131","2,214","1,698","4,959","6,383","5,401","9,896","1,348","5,656","2,984","23,7","5,423","0,43",739,"2,568","8,259","2,822","7,937",183,"9,791","3,364",527,8,3,4,4,7,6,8,1,1,4,5,3,7,1,2,0,2,7,8,3,5,6,0,8,6
x9475,"6,588","3,775","6,482",234,"29,1","7,121","8,434","8,472","77,5","3,913","3,188","6,536","8,315",235,"2,574","16,7","4,634","7,425","1,874","9,345","4,772","9,842","7,807","7,687","8,501",4,4,0,2,1,6,2,6,8,8,7,5,1,6,5,7,3,6,0,5,7,7,8,5,7
x9476,"2,806","5,992","7,443","3,889","9,687","7,041","18,7","3,533","3,962","4,341","6,429","59,9","7,095",913,"9,354","25,6","5,105","7,513","5,964","9,773",362,"1,694",172,"5,383","8,513",2,8,8,8,8,5,6,8,1,5,4,4,4,7,3,7,3,0,7,7,3,3,3,8,2
x9477,308,"8,643","6,837","9,821","3,561","8,497","1,038",833,"5,707","3,783","89,7","6,225","5,202","6,145","6,559","1,172","1,321","1,5","1,206","6,732","3,669","1,084","6,328","9,636",952,0,1,2,3,0,6,6,5,7,1,3,1,1,0,7,7,8,6,8,8,0,8,4,7,4
x9478,286,"2,681",651,"5,028","5,245","8,642",651,"6,646","56,9","9,023","3,816","1,089","1,634","1,159",842,"4,565","8,846","2,658","6,282","1,693","2,246","3,267","2,103","4,293",619,5,4,7,2,4,7,8,6,0,8,6,2,2,5,7,2,1,8,2,8,1,3,0,5,5
x9479,"7,952","6,162","8,211","5,024","7,953","8,074","2,251","6,071","4,907","9,109",558,"4,932","1,249","8,362","3,182","2,685","6,408",664,"6,164","2,664","9,439","8,817","5,302","96,7","6,683",8,7,2,1,7,3,0,7,7,8,8,3,1,4,3,2,3,8,2,4,3,4,1,5,8
x9480,"41,7","7,813","2,542","5,061","1,364","5,386","1,624","8,539","8,859","5,123","7,732","1,754","2,376","7,379","4,046","3,905","3,183","5,142","9,793","3,031","9,167","1,992",688,"6,476","6,015",1,4,0,6,5,4,3,0,8,0,3,2,4,5,2,0,0,0,5,2,1,4,3,4,1
x9481,"8,826","1,773","2,401","3,131","9,994","6,676",151,"9,997","4,564","2,916","36,7","2,063","4,781","6,182","6,409","4,746","7,996","6,729","2,381","6,381","5,698","6,159",73,"6,589","8,866",7,1,6,3,4,7,4,2,0,4,3,1,3,2,1,8,1,0,7,6,5,4,1,1,8
x9482,"5,285","9,695","9,816","7,449","95,5","7,179","9,903","9,181","1,818","4,297","1,272","2,537","6,398","7,593","6,322","1,335","9,326","6,147","3,955","9,042","14,6","5,766","2,602","2,884","5,424",8,3,5,0,3,6,0,7,8,0,4,6,7,1,6,2,4,5,3,8,0,6,4,1,8
x9483,"7,789",986,"7,158","2,305","9,701","8,926","8,369","2,365","1,794","8,227","4,081","5,354","4,834","4,356","21,5","2,305","7,299","9,595",416,"6,497","8,116","7,038","1,059","2,466","7,522",0,4,3,7,2,3,1,0,6,7,1,1,1,4,6,4,5,3,4,7,1,4,0,3,0
x9484,888,"3,311","1,585","2,847",975,"4,657","5,694","8,885","80,1","4,708","9,358","6,706","1,398","2,448",695,"3,075","1,005","6,484","6,063","9,977","8,606","5,326","5,032","39,2","2,659",1,7,4,4,7,5,1,5,8,3,1,6,1,7,6,7,0,4,1,3,0,0,0,6,3
x9485,"5,035","6,736","1,138",485,"7,217","4,334","8,488","9,564","4,935","3,075","2,157","1,578","9,535","9,381","2,232","81,6","3,202","64,4","2,033","1,516","3,151","5,762","2,695","4,558","1,865",4,6,1,3,7,6,1,6,8,7,2,1,0,0,2,2,3,3,1,3,8,6,4,4,5
x9486,"5,027","4,544","4,369",616,"4,887","7,456","81,8","3,185","0,21","1,061","65,2","10,1","4,175","6,459","3,285","2,387","9,122","7,904","1,626","14,1","2,477","7,302","1,246","81,1","8,062",7,8,7,4,3,8,4,5,8,0,8,3,3,6,4,2,1,3,0,4,7,4,2,1,7
x9487,"2,309","3,545","38,2","6,941","4,585","9,526","9,488","2,339","2,791","9,863",85,83,"6,968","3,382","3,069","8,9","9,204","4,819","7,686","43,4","82,2","9,254","2,445","3,064","9,248",2,3,0,6,1,2,8,5,6,2,4,5,5,5,1,6,6,6,3,3,8,4,4,1,3
x9488,"1,439","1,749","6,933","3,075","5,384","6,685","25,6","2,518","1,034","6,874","17,5","5,612","9,601","1,135","1,074","1,746","6,926","9,711","6,148","8,624","7,246","2,309","3,537",221,"4,145",2,5,2,3,0,5,0,2,0,6,7,1,3,5,2,1,3,2,2,7,6,5,2,2,5
x9489,"1,798","2,531","2,594",508,463,"8,728","3,505","2,978","2,279","1,933","3,649",642,"9,573","7,649","7,997","6,541","5,842","8,428",426,"5,871","7,956","9,194","2,648","6,722","1,587",4,6,8,6,5,2,1,0,7,2,1,0,4,1,7,6,7,8,6,0,5,6,4,2,2
x9490,"5,132","91,4","1,594","6,838","5,223",155,"8,188","1,971","9,951","5,604","6,284","5,851","9,199","7,312","1,085",208,"6,133","2,656","75,2","5,137","4,008","6,931","4,016","5,781","5,853",0,7,1,7,4,6,0,8,1,3,3,8,4,3,8,2,4,7,5,1,2,6,3,4,1
x9491,"8,214","1,282","9,417","8,632","5,324","98,5","0,82","4,015","4,672","3,049","3,079","8,144","6,499","1,272","7,365","79,8","2,618","5,714","3,542","6,881","4,661","9,848","1,856","5,524","5,883",3,8,0,8,2,0,7,2,1,7,3,0,3,3,7,2,5,2,0,6,7,4,2,6,6
x9492,"2,049","97,9","7,525",99,"8,969","3,541","4,464","1,547","2,853","4,475","9,284","7,982","7,417","5,726",694,"7,956","4,458","4,233","2,603",261,"2,879","9,006","3,791","3,145","97,6",4,2,3,5,3,6,6,6,8,4,3,5,8,1,7,4,4,3,7,6,2,5,2,3,1
x9493,949,"8,836","3,844","2,427","1,836","4,508","2,968","3,995","13,2","60,7","5,967","9,311","2,793","9,606","3,807","5,105","8,188","1,971","2,689","1,413","5,953","3,418","3,423","4,195","3,097",2,1,2,4,2,8,3,5,6,6,0,1,2,1,3,8,6,1,6,4,1,0,5,0,8
x9494,"33,5","8,786","82,8","4,079","7,023","1,863","2,977","3,653","60,6","3,601","3,195","3,827","8,245","6,929","1,434","4,788","1,961","3,493","5,064","2,478","4,543","3,773","4,916","5,384",171,4,2,1,1,7,2,1,4,8,8,3,1,2,1,1,8,2,2,5,5,1,5,1,5,1
x9495,"5,433","7,715","2,631","2,464","9,645","7,779","2,397","30,2","8,964","6,901","4,642","5,364","6,743","5,296","55,9",657,224,"6,512","1,929","4,183","1,423","1,697","7,624","91,7","7,029",7,2,7,5,6,2,4,8,3,4,0,3,5,2,6,1,5,0,0,4,6,8,8,2,8
